Date,strategy_return,equity
2025-01-02,0.0,1.0
2025-01-03,0.0,1.0
2025-01-06,0.0,1.0
2025-01-07,0.012345736,1.012345736
2025-01-08,0.024390267,1.0370371187973517
2025-01-09,0.021428531,1.0592593008456515
2025-01-10,0.008547009,1.0683127996233128
2025-01-13,0.0,1.0683127996233128
2025-01-14,0.0,1.0683127996233128
2025-01-15,0.0,1.0683127996233128
2025-01-16,0.0,1.0683127996233128
2025-01-17,0.004219409,1.0728204482648587
2025-01-20,0.0,1.0728204482648587
2025-01-21,0.004201681,1.0773280975587447
2025-01-22,0.025104603,1.104373991748702
2025-01-23,0.0,1.104373991748702
2025-01-24,0.0,1.104373991748702
2025-02-03,0.0,1.104373991748702
2025-02-04,0.0,1.104373991748702
2025-02-05,0.0,1.104373991748702
2025-02-06,0.0,1.104373991748702
2025-02-07,0.0,1.104373991748702
2025-02-10,0.0,1.104373991748702
2025-02-11,0.0,1.104373991748702
2025-02-12,0.0,1.104373991748702
2025-02-13,0.0,1.104373991748702
2025-02-14,0.0,1.104373991748702
2025-02-17,0.0,1.104373991748702
2025-02-18,0.0,1.104373991748702
2025-02-19,0.0,1.104373991748702
2025-02-20,0.0,1.104373991748702
2025-02-21,0.0,1.104373991748702
2025-02-24,0.0,1.104373991748702
2025-02-25,0.0,1.104373991748702
2025-02-26,-0.0073260074,1.0962833397127836
2025-02-27,0.0,1.0962833397127836
2025-02-28,0.0,1.0962833397127836
2025-03-03,0.0,1.0962833397127836
2025-03-04,0.0,1.0962833397127836
2025-03-05,0.0,1.0962833397127836
2025-03-06,0.0,1.0962833397127836
2025-03-07,0.0,1.0962833397127836
2025-03-10,0.0,1.0962833397127836
2025-03-11,0.0,1.0962833397127836
2025-03-12,0.0,1.0962833397127836
2025-03-13,0.0,1.0962833397127836
2025-03-14,0.0,1.0962833397127836
2025-03-17,0.0033112583,1.0999134170205591
2025-03-18,-0.0066006603,1.0926532621953942
2025-03-19,0.0,1.0926532621953942
2025-03-20,0.0,1.0926532621953942
2025-03-21,0.0,1.0926532621953942
2025-03-24,0.0,1.0926532621953942
2025-03-25,-0.0033444816,1.0889989034648018
